,dong,quarter,pop_floating
9713,양천구 목5동,20223,1574103
9714,양천구 목5동,20224,1542833
9715,양천구 목5동,20231,1510737
9716,양천구 목5동,20231,1493535
9717,양천구 목5동,20231,1707588
9718,양천구 목5동,20232,1648431
9719,양천구 목5동,20232,1681732
9720,양천구 목5동,20232,1644485
9721,양천구 목5동,20232,1633558
9722,양천구 목5동,20233,1680158
9723,양천구 목5동,20233,1690266
9724,양천구 목5동,20233,1765680
9725,양천구 목5동,20233,1718730
9726,양천구 목5동,20234,1680477
9727,양천구 목5동,20241,1721465
9728,양천구 목5동,20241,1583011
9729,양천구 목5동,20241,1785534
9730,양천구 목5동,20242,1769989
9731,양천구 목5동,20242,1809065
9732,양천구 목5동,20242,1762772
9733,양천구 목5동,20242,1787961
9734,양천구 신월1동,20221,601874
9735,양천구 신월1동,20221,518158
9736,양천구 신월1동,20221,585748
9737,양천구 신월1동,20222,647858
9738,양천구 신월1동,20222,843012
9739,양천구 신월1동,20222,660003
9740,양천구 신월1동,20222,678718
9741,양천구 신월1동,20223,652536
9742,양천구 신월1동,20223,666513
9743,양천구 신월1동,20223,675121
9744,양천구 신월1동,20223,638048
9745,양천구 신월1동,20224,617710
9746,양천구 신월1동,20231,610910
9747,양천구 신월1동,20231,589325
9748,양천구 신월1동,20231,687890
9749,양천구 신월1동,20232,666920
9750,양천구 신월1동,20232,713507
9751,양천구 신월1동,20232,700260
9752,양천구 신월1동,20232,694852
9753,양천구 신월1동,20233,689489
9754,양천구 신월1동,20233,703343
9755,양천구 신월1동,20233,730511
9756,양천구 신월1동,20233,668665
9757,양천구 신월1동,20234,657042
9758,양천구 신월1동,20241,657010
9759,양천구 신월1동,20241,636666
9760,양천구 신월1동,20241,736026
9761,양천구 신월1동,20242,765035
9762,양천구 신월1동,20242,798469
9763,양천구 신월1동,20242,738513
9764,양천구 신월1동,20242,746735
9765,양천구 신월2동,20221,377409
9766,양천구 신월2동,20221,326731
9767,양천구 신월2동,20221,357435
9768,양천구 신월2동,20222,411843
9769,양천구 신월2동,20222,542563
9770,양천구 신월2동,20222,434838
9771,양천구 신월2동,20222,449724
9772,양천구 신월2동,20223,422347
9773,양천구 신월2동,20223,438802
9774,양천구 신월2동,20223,441017
9775,양천구 신월2동,20223,430986
9776,양천구 신월2동,20224,421899
9777,양천구 신월2동,20231,418294
9778,양천구 신월2동,20231,398421
9779,양천구 신월2동,20231,458363
9780,양천구 신월2동,20232,443204
9781,양천구 신월2동,20232,449643
9782,양천구 신월2동,20232,441001
9783,양천구 신월2동,20232,435272
9784,양천구 신월2동,20233,429975
9785,양천구 신월2동,20233,432040
9786,양천구 신월2동,20233,440783
9787,양천구 신월2동,20233,423935
9788,양천구 신월2동,20234,435782
9789,양천구 신월2동,20241,427504
9790,양천구 신월2동,20241,407603
9791,양천구 신월2동,20241,469273
9792,양천구 신월2동,20242,473768
9793,양천구 신월2동,20242,477616
9794,양천구 신월2동,20242,443013
9795,양천구 신월2동,20242,434143
9796,양천구 신월3동,20221,410578
9797,양천구 신월3동,20221,352492
9798,양천구 신월3동,20221,410578
9799,양천구 신월3동,20222,462651
9800,양천구 신월3동,20222,596560
9801,양천구 신월3동,20222,476859
9802,양천구 신월3동,20222,461009
9803,양천구 신월3동,20223,428803
9804,양천구 신월3동,20223,459972
9805,양천구 신월3동,20223,469058
9806,양천구 신월3동,20223,460317
9807,양천구 신월3동,20224,442588
9808,양천구 신월3동,20231,404691
9809,양천구 신월3동,20231,391664
9810,양천구 신월3동,20231,483046
9811,양천구 신월3동,20232,458033
9812,양천구 신월3동,20232,486027
9813,양천구 신월3동,20232,473955
9814,양천구 신월3동,20232,455583
9815,양천구 신월3동,20233,454955
9816,양천구 신월3동,20233,461828
9817,양천구 신월3동,20233,478189
9818,양천구 신월3동,20233,460801
9819,양천구 신월3동,20234,448447
9820,양천구 신월3동,20241,424174
9821,양천구 신월3동,20241,403300
9822,양천구 신월3동,20241,500960
9823,양천구 신월3동,20242,509938
9824,양천구 신월3동,20242,532146
9825,양천구 신월3동,20242,502743
9826,양천구 신월3동,20242,504662
9827,양천구 신월4동,20221,295635
9828,양천구 신월4동,20221,256437
9829,양천구 신월4동,20221,287366
9830,양천구 신월4동,20222,313839
9831,양천구 신월4동,20222,413104
9832,양천구 신월4동,20222,328744
9833,양천구 신월4동,20222,337564
9834,양천구 신월4동,20223,317255
9835,양천구 신월4동,20223,331614
9836,양천구 신월4동,20223,337885
9837,양천구 신월4동,20223,332405
9838,양천구 신월4동,20224,329233
9839,양천구 신월4동,20231,321471
9840,양천구 신월4동,20231,316264
9841,양천구 신월4동,20231,367964
9842,양천구 신월4동,20232,362321
9843,양천구 신월4동,20232,383638
9844,양천구 신월4동,20232,374634
9845,양천구 신월4동,20232,367693
9846,양천구 신월4동,20233,365928
9847,양천구 신월4동,20233,374407
9848,양천구 신월4동,20233,385861
9849,양천구 신월4동,20233,366813
9850,양천구 신월4동,20234,373483
9851,양천구 신월4동,20241,361920
9852,양천구 신월4동,20241,343277
9853,양천구 신월4동,20241,395566
9854,양천구 신월4동,20242,378328
9855,양천구 신월4동,20242,387699
9856,양천구 신월4동,20242,373063
9857,양천구 신월4동,20242,377531
9858,양천구 신월5동,20221,353199
9859,양천구 신월5동,20221,300555
9860,양천구 신월5동,20221,348226
9861,양천구 신월5동,20222,401136
9862,양천구 신월5동,20222,520955
9863,양천구 신월5동,20222,426454
9864,양천구 신월5동,20222,428784
9865,양천구 신월5동,20223,413754
9866,양천구 신월5동,20223,435266
9867,양천구 신월5동,20223,446983
9868,양천구 신월5동,20223,439481
9869,양천구 신월5동,20224,435847
9870,양천구 신월5동,20231,412236
9871,양천구 신월5동,20231,396230
9872,양천구 신월5동,20231,481077
9873,양천구 신월5동,20232,462884
9874,양천구 신월5동,20232,500917
9875,양천구 신월5동,20232,514344
9876,양천구 신월5동,20232,533242
9877,양천구 신월5동,20233,527690
9878,양천구 신월5동,20233,535113
9879,양천구 신월5동,20233,546212
9880,양천구 신월5동,20233,530658
9881,양천구 신월5동,20234,525413
9882,양천구 신월5동,20241,491336
9883,양천구 신월5동,20241,473851
9884,양천구 신월5동,20241,553723
9885,양천구 신월5동,20242,528610
9886,양천구 신월5동,20242,535169
9887,양천구 신월5동,20242,502008
9888,양천구 신월5동,20242,510187
9889,양천구 신월6동,20221,188505
9890,양천구 신월6동,20221,163087
9891,양천구 신월6동,20221,182631
9892,양천구 신월6동,20222,215453
9893,양천구 신월6동,20222,285625
9894,양천구 신월6동,20222,225910
9895,양천구 신월6동,20222,226982
9896,양천구 신월6동,20223,224118
9897,양천구 신월6동,20223,231640
9898,양천구 신월6동,20223,249013
9899,양천구 신월6동,20223,235751
9900,양천구 신월6동,20224,223942
9901,양천구 신월6동,20231,214990
9902,양천구 신월6동,20231,216042
9903,양천구 신월6동,20231,251273
9904,양천구 신월6동,20232,243856
9905,양천구 신월6동,20232,254880
9906,양천구 신월6동,20232,266720
9907,양천구 신월6동,20232,308089
9908,양천구 신월6동,20233,318265
9909,양천구 신월6동,20233,303434
9910,양천구 신월6동,20233,295501
9911,양천구 신월6동,20233,290447
9912,양천구 신월6동,20234,287219
9913,양천구 신월6동,20241,283394
9914,양천구 신월6동,20241,277120
9915,양천구 신월6동,20241,312321
9916,양천구 신월6동,20242,280677
9917,양천구 신월6동,20242,269980
9918,양천구 신월6동,20242,273308
9919,양천구 신월6동,20242,280454
9920,양천구 신월7동,20221,594609
9921,양천구 신월7동,20221,524120
9922,양천구 신월7동,20221,599294
9923,양천구 신월7동,20222,677674
9924,양천구 신월7동,20222,894003
9925,양천구 신월7동,20222,696254
9926,양천구 신월7동,20222,695515
9927,양천구 신월7동,20223,665622
9928,양천구 신월7동,20223,686153
9929,양천구 신월7동,20223,702113
9930,양천구 신월7동,20223,667429
9931,양천구 신월7동,20224,622417
9932,양천구 신월7동,20231,605050
9933,양천구 신월7동,20231,600694
9934,양천구 신월7동,20231,724877
9935,양천구 신월7동,20232,707888
9936,양천구 신월7동,20232,733909
9937,양천구 신월7동,20232,694627
9938,양천구 신월7동,20232,688346
9939,양천구 신월7동,20233,669069
9940,양천구 신월7동,20233,685262
9941,양천구 신월7동,20233,721187
9942,양천구 신월7동,20233,650265
9943,양천구 신월7동,20234,634335
9944,양천구 신월7동,20241,631907
9945,양천구 신월7동,20241,610740
9946,양천구 신월7동,20241,715632
9947,양천구 신월7동,20242,744177
9948,양천구 신월7동,20242,775002
9949,양천구 신월7동,20242,723905
9950,양천구 신월7동,20242,718476
9951,양천구 신정1동,20221,601803
9952,양천구 신정1동,20221,524861
9953,양천구 신정1동,20221,577326
9954,양천구 신정1동,20222,639016
9955,양천구 신정1동,20222,809701
9956,양천구 신정1동,20222,626944
9957,양천구 신정1동,20222,634144
9958,양천구 신정1동,20223,613435
9959,양천구 신정1동,20223,620227
9960,양천구 신정1동,20223,656771
9961,양천구 신정1동,20223,664769
9962,양천구 신정1동,20224,649913
9963,양천구 신정1동,20231,632573
9964,양천구 신정1동,20231,646115
9965,양천구 신정1동,20231,739955
9966,양천구 신정1동,20232,719988
9967,양천구 신정1동,20232,736706
9968,양천구 신정1동,20232,733459
9969,양천구 신정1동,20232,713989
9970,양천구 신정1동,20233,711869
9971,양천구 신정1동,20233,709833
9972,양천구 신정1동,20233,739454
9973,양천구 신정1동,20233,712805
9974,양천구 신정1동,20234,705965
9975,양천구 신정1동,20241,716859
9976,양천구 신정1동,20241,653281
9977,양천구 신정1동,20241,747167
9978,양천구 신정1동,20242,752103
9979,양천구 신정1동,20242,762328
9980,양천구 신정1동,20242,720922
9981,양천구 신정1동,20242,740649
9982,양천구 신정2동,20221,538462
9983,양천구 신정2동,20221,465378
9984,양천구 신정2동,20221,497637
9985,양천구 신정2동,20222,627143
9986,양천구 신정2동,20222,838513
9987,양천구 신정2동,20222,664122
9988,양천구 신정2동,20222,617095
9989,양천구 신정2동,20223,585039
9990,양천구 신정2동,20223,597907
9991,양천구 신정2동,20223,635320
9992,양천구 신정2동,20223,633354
9993,양천구 신정2동,20224,614959
9994,양천구 신정2동,20231,572196
9995,양천구 신정2동,20231,584088
9996,양천구 신정2동,20231,683945
9997,양천구 신정2동,20232,652033
9998,양천구 신정2동,20232,673585
9999,양천구 신정2동,20232,665175
10000,양천구 신정2동,20232,650704
10001,양천구 신정2동,20233,636869
10002,양천구 신정2동,20233,637887
10003,양천구 신정2동,20233,652017
10004,양천구 신정2동,20233,624208
10005,양천구 신정2동,20234,600454
10006,양천구 신정2동,20241,602183
10007,양천구 신정2동,20241,570687
10008,양천구 신정2동,20241,653658
10009,양천구 신정2동,20242,673428
10010,양천구 신정2동,20242,668890
10011,양천구 신정2동,20242,655901
10012,양천구 신정2동,20242,665757
10013,양천구 신정3동,20221,1587403
10014,양천구 신정3동,20221,1378221
10015,양천구 신정3동,20221,1593804
10016,양천구 신정3동,20222,1921584
10017,양천구 신정3동,20222,2544390
10018,양천구 신정3동,20222,2006594
10019,양천구 신정3동,20222,1995849
10020,양천구 신정3동,20223,1889484
10021,양천구 신정3동,20223,1968945
10022,양천구 신정3동,20223,2014140
10023,양천구 신정3동,20223,1934237
10024,양천구 신정3동,20224,1850185
10025,양천구 신정3동,20231,1752499
10026,양천구 신정3동,20231,1720324
10027,양천구 신정3동,20231,2060305
10028,양천구 신정3동,20232,2011449
10029,양천구 신정3동,20232,2104353
10030,양천구 신정3동,20232,2058099
10031,양천구 신정3동,20232,2029794
10032,양천구 신정3동,20233,2007496
10033,양천구 신정3동,20233,2052942
10034,양천구 신정3동,20233,2070808
10035,양천구 신정3동,20233,1973200
10036,양천구 신정3동,20234,1948586
10037,양천구 신정3동,20241,1858125
10038,양천구 신정3동,20241,1785547
10039,양천구 신정3동,20241,2083903
10040,양천구 신정3동,20242,2078411
10041,양천구 신정3동,20242,2160154
10042,양천구 신정3동,20242,2071183
10043,양천구 신정3동,20242,2047512
10044,양천구 신정4동,20221,1498714
10045,양천구 신정4동,20221,1317986
10046,양천구 신정4동,20221,1459237
10047,양천구 신정4동,20222,1679575
10048,양천구 신정4동,20222,2160285
10049,양천구 신정4동,20222,1741428
10050,양천구 신정4동,20222,1760740
10051,양천구 신정4동,20223,1692466
10052,양천구 신정4동,20223,1811647
10053,양천구 신정4동,20223,1868317
10054,양천구 신정4동,20223,1778962
10055,양천구 신정4동,20224,1735395
10056,양천구 신정4동,20231,1647121
10057,양천구 신정4동,20231,1623070
10058,양천구 신정4동,20231,1929991
10059,양천구 신정4동,20232,1857554
10060,양천구 신정4동,20232,1957852
10061,양천구 신정4동,20232,1917179
10062,양천구 신정4동,20232,1894503
10063,양천구 신정4동,20233,1871270
10064,양천구 신정4동,20233,1858110
10065,양천구 신정4동,20233,1902595
10066,양천구 신정4동,20233,1819281
10067,양천구 신정4동,20234,1781824
10068,양천구 신정4동,20241,1749030
10069,양천구 신정4동,20241,1654488
10070,양천구 신정4동,20241,1951035
10071,양천구 신정4동,20242,1961368
10072,양천구 신정4동,20242,2033430
10073,양천구 신정4동,20242,1948794
10074,양천구 신정4동,20242,1991895
10075,양천구 신정6동,20221,739789
10076,양천구 신정6동,20221,661295
10077,양천구 신정6동,20221,747983
10078,양천구 신정6동,20222,833853
10079,양천구 신정6동,20222,1019071
10080,양천구 신정6동,20222,798131
10081,양천구 신정6동,20222,844989
10082,양천구 신정6동,20223,830696
10083,양천구 신정6동,20223,874665
10084,양천구 신정6동,20223,863397
10085,양천구 신정6동,20223,860385
10086,양천구 신정6동,20224,840991
10087,양천구 신정6동,20231,832606
10088,양천구 신정6동,20231,841694
10089,양천구 신정6동,20231,1016833
10090,양천구 신정6동,20232,951881
10091,양천구 신정6동,20232,1004768
10092,양천구 신정6동,20232,982954
10093,양천구 신정6동,20232,919884
10094,양천구 신정6동,20233,932749
10095,양천구 신정6동,20233,954052
10096,양천구 신정6동,20233,994996
10097,양천구 신정6동,20233,913261
10098,양천구 신정6동,20234,871364
10099,양천구 신정6동,20241,873412
10100,양천구 신정6동,20241,816290
10101,양천구 신정6동,20241,950036
10102,양천구 신정6동,20242,986045
10103,양천구 신정6동,20242,1041411
10104,양천구 신정6동,20242,985681
10105,양천구 신정6동,20242,980527
10106,양천구 신정7동,20221,903227
10107,양천구 신정7동,20221,788662
10108,양천구 신정7동,20221,890460
10109,양천구 신정7동,20222,1012876
10110,양천구 신정7동,20222,1290676
10111,양천구 신정7동,20222,1031409
10112,양천구 신정7동,20222,1036945
10113,양천구 신정7동,20223,1000981
10114,양천구 신정7동,20223,1051068
10115,양천구 신정7동,20223,1083024
10116,양천구 신정7동,20223,1090258
10117,양천구 신정7동,20224,1054439
10118,양천구 신정7동,20231,989834
10119,양천구 신정7동,20231,1000038
10120,양천구 신정7동,20231,1209024
10121,양천구 신정7동,20232,1177309
10122,양천구 신정7동,20232,1191890
10123,양천구 신정7동,20232,1190498
10124,양천구 신정7동,20232,1139528
10125,양천구 신정7동,20233,1119431
10126,양천구 신정7동,20233,1159250
10127,양천구 신정7동,20233,1177263
10128,양천구 신정7동,20233,1143575
10129,양천구 신정7동,20234,1098345
10130,양천구 신정7동,20241,1076285
10131,양천구 신정7동,20241,1008600
10132,양천구 신정7동,20241,1205013
10133,양천구 신정7동,20242,1216507
10134,양천구 신정7동,20242,1247246
10135,양천구 신정7동,20242,1200317
10136,양천구 신정7동,20242,1214904
10137,영등포구 당산1동,20221,1369874
10138,영등포구 당산1동,20221,1201460
10139,영등포구 당산1동,20221,1366803
10140,영등포구 당산1동,20222,1536521
10141,영등포구 당산1동,20222,1947212
10142,영등포구 당산1동,20222,1550069
10143,영등포구 당산1동,20222,1592511
10144,영등포구 당산1동,20223,1586979
10145,영등포구 당산1동,20223,1572411
10146,영등포구 당산1동,20223,1649875
10147,영등포구 당산1동,20223,1632742
10148,영등포구 당산1동,20224,1593845
10149,영등포구 당산1동,20231,1497028
10150,영등포구 당산1동,20231,1518451
10151,영등포구 당산1동,20231,1705276
10152,영등포구 당산1동,20232,1609697
10153,영등포구 당산1동,20232,1629785
10154,영등포구 당산1동,20232,1619529
10155,영등포구 당산1동,20232,1595393
10156,영등포구 당산1동,20233,1564616
10157,영등포구 당산1동,20233,1536186
10158,영등포구 당산1동,20233,1614680
10159,영등포구 당산1동,20233,1608951
10160,영등포구 당산1동,20234,1591176
10161,영등포구 당산1동,20241,1614604
10162,영등포구 당산1동,20241,1483968
10163,영등포구 당산1동,20241,1715009
10164,영등포구 당산1동,20242,1730355
10165,영등포구 당산1동,20242,1757017
10166,영등포구 당산1동,20242,1672740
10167,영등포구 당산1동,20242,1744713
10168,영등포구 당산2동,20221,1474474
10169,영등포구 당산2동,20221,1281235
10170,영등포구 당산2동,20221,1486095
10171,영등포구 당산2동,20222,1767597
10172,영등포구 당산2동,20222,2259562
10173,영등포구 당산2동,20222,1772955
10174,영등포구 당산2동,20222,1764571
10175,영등포구 당산2동,20223,1698811
10176,영등포구 당산2동,20223,1768420
10177,영등포구 당산2동,20223,1887096
10178,영등포구 당산2동,20223,1844266
10179,영등포구 당산2동,20224,1792728
10180,영등포구 당산2동,20231,1666842
10181,영등포구 당산2동,20231,1717476
10182,영등포구 당산2동,20231,2025540
10183,영등포구 당산2동,20232,2003149
10184,영등포구 당산2동,20232,1978609
10185,영등포구 당산2동,20232,1933569
10186,영등포구 당산2동,20232,1878819
10187,영등포구 당산2동,20233,1840747
10188,영등포구 당산2동,20233,1842851
10189,영등포구 당산2동,20233,1921294
10190,영등포구 당산2동,20233,1842057
10191,영등포구 당산2동,20234,1811876
10192,영등포구 당산2동,20241,1795393
10193,영등포구 당산2동,20241,1641484
10194,영등포구 당산2동,20241,1953460
10195,영등포구 당산2동,20242,2057400
10196,영등포구 당산2동,20242,2041255
10197,영등포구 당산2동,20242,1917087
10198,영등포구 당산2동,20242,1913395
10199,영등포구 대림1동,20221,644223
10200,영등포구 대림1동,20221,539751
10201,영등포구 대림1동,20221,610358
10202,영등포구 대림1동,20222,690152
10203,영등포구 대림1동,20222,899441
10204,영등포구 대림1동,20222,722122
10205,영등포구 대림1동,20222,748557
10206,영등포구 대림1동,20223,732769
10207,영등포구 대림1동,20223,735762
10208,영등포구 대림1동,20223,734872
10209,영등포구 대림1동,20223,676700
10210,영등포구 대림1동,20224,760948
10211,영등포구 대림1동,20231,732883
10212,영등포구 대림1동,20231,710330
10213,영등포구 대림1동,20231,849704
10214,영등포구 대림1동,20232,819397
10215,영등포구 대림1동,20232,832967
10216,영등포구 대림1동,20232,814028
10217,영등포구 대림1동,20232,806842
10218,영등포구 대림1동,20233,787666
10219,영등포구 대림1동,20233,823964
10220,영등포구 대림1동,20233,853076
10221,영등포구 대림1동,20233,810605
10222,영등포구 대림1동,20234,800253
10223,영등포구 대림1동,20241,774146
10224,영등포구 대림1동,20241,720739
10225,영등포구 대림1동,20241,817294
10226,영등포구 대림1동,20242,782975
10227,영등포구 대림1동,20242,819074
10228,영등포구 대림1동,20242,793097
10229,영등포구 대림1동,20242,793429
10230,영등포구 대림2동,20221,951496
10231,영등포구 대림2동,20221,803248
10232,영등포구 대림2동,20221,910287
10233,영등포구 대림2동,20222,1036339
10234,영등포구 대림2동,20222,1375463
10235,영등포구 대림2동,20222,1124663
10236,영등포구 대림2동,20222,1162990
10237,영등포구 대림2동,20223,1145245
10238,영등포구 대림2동,20223,1177106
10239,영등포구 대림2동,20223,1221372
10240,영등포구 대림2동,20223,1117802
10241,영등포구 대림2동,20224,1105120
10242,영등포구 대림2동,20231,1085487
10243,영등포구 대림2동,20231,1012828
10244,영등포구 대림2동,20231,1181473
10245,영등포구 대림2동,20232,1165641
10246,영등포구 대림2동,20232,1203795
10247,영등포구 대림2동,20232,1178132
10248,영등포구 대림2동,20232,1172655
10249,영등포구 대림2동,20233,1133482
10250,영등포구 대림2동,20233,1197759
10251,영등포구 대림2동,20233,1212394
10252,영등포구 대림2동,20233,1115924
10253,영등포구 대림2동,20234,1137930
10254,영등포구 대림2동,20241,1076603
10255,영등포구 대림2동,20241,1012901
10256,영등포구 대림2동,20241,1154852
10257,영등포구 대림2동,20242,1125651
10258,영등포구 대림2동,20242,1165476
10259,영등포구 대림2동,20242,1128044
10260,영등포구 대림2동,20242,1119740
10261,영등포구 대림3동,20221,1225895
10262,영등포구 대림3동,20221,1045614
10263,영등포구 대림3동,20221,1155790
10264,영등포구 대림3동,20222,1329136
10265,영등포구 대림3동,20222,1796588
10266,영등포구 대림3동,20222,1447716
10267,영등포구 대림3동,20222,1484059
10268,영등포구 대림3동,20223,1453664
10269,영등포구 대림3동,20223,1479856
10270,영등포구 대림3동,20223,1511917
10271,영등포구 대림3동,20223,1462754
10272,영등포구 대림3동,20224,1444264
10273,영등포구 대림3동,20231,1421761
10274,영등포구 대림3동,20231,1348232
10275,영등포구 대림3동,20231,1559422
10276,영등포구 대림3동,20232,1503029
10277,영등포구 대림3동,20232,1570349
10278,영등포구 대림3동,20232,1530491
10279,영등포구 대림3동,20232,1517480
10280,영등포구 대림3동,20233,1458064
10281,영등포구 대림3동,20233,1495971
10282,영등포구 대림3동,20233,1531284
10283,영등포구 대림3동,20233,1482762
10284,영등포구 대림3동,20234,1462246
10285,영등포구 대림3동,20241,1406952
10286,영등포구 대림3동,20241,1336404
10287,영등포구 대림3동,20241,1528026
10288,영등포구 대림3동,20242,1513867
10289,영등포구 대림3동,20242,1594549
10290,영등포구 대림3동,20242,1528135
10291,영등포구 대림3동,20242,1522625
10292,영등포구 도림동,20221,716583
10293,영등포구 도림동,20221,635079
10294,영등포구 도림동,20221,712937
10295,영등포구 도림동,20222,805084
10296,영등포구 도림동,20222,1053437
10297,영등포구 도림동,20222,842756
10298,영등포구 도림동,20222,853872
10299,영등포구 도림동,20223,818187
10300,영등포구 도림동,20223,839240
10301,영등포구 도림동,20223,873947
10302,영등포구 도림동,20223,848926
10303,영등포구 도림동,20224,826770
10304,영등포구 도림동,20231,794861
10305,영등포구 도림동,20231,786621
10306,영등포구 도림동,20231,960253
10307,영등포구 도림동,20232,949186
10308,영등포구 도림동,20232,996912
10309,영등포구 도림동,20232,968135
10310,영등포구 도림동,20232,961785
10311,영등포구 도림동,20233,934040
10312,영등포구 도림동,20233,946312
10313,영등포구 도림동,20233,990457
10314,영등포구 도림동,20233,935238
10315,영등포구 도림동,20234,945342
10316,영등포구 도림동,20241,944624
10317,영등포구 도림동,20241,889026
10318,영등포구 도림동,20241,1025813
10319,영등포구 도림동,20242,1026984
10320,영등포구 도림동,20242,1076487
10321,영등포구 도림동,20242,1025192
10322,영등포구 도림동,20242,1014524
10323,영등포구 문래동,20221,1786206
10324,영등포구 문래동,20221,1552126
10325,영등포구 문래동,20221,1783614
10326,영등포구 문래동,20222,2059364
10327,영등포구 문래동,20222,2644118
10328,영등포구 문래동,20222,2092212
10329,영등포구 문래동,20222,2134914
10330,영등포구 문래동,20223,2074459
10331,영등포구 문래동,20223,2103961
10332,영등포구 문래동,20223,2164184
10333,영등포구 문래동,20223,2155945
10334,영등포구 문래동,20224,2080256
10335,영등포구 문래동,20231,1939692
10336,영등포구 문래동,20231,1989833
10337,영등포구 문래동,20231,2331092
10338,영등포구 문래동,20232,2240234
10339,영등포구 문래동,20232,2312462
10340,영등포구 문래동,20232,2303073
10341,영등포구 문래동,20232,2264690
10342,영등포구 문래동,20233,2226718
10343,영등포구 문래동,20233,2202736
10344,영등포구 문래동,20233,2266264
10345,영등포구 문래동,20233,2233679
10346,영등포구 문래동,20234,2170078
10347,영등포구 문래동,20241,2188660
10348,영등포구 문래동,20241,2026283
10349,영등포구 문래동,20241,2344952
10350,영등포구 문래동,20242,2434357
10351,영등포구 문래동,20242,2475135
10352,영등포구 문래동,20242,2389309
10353,영등포구 문래동,20242,2472363
10354,영등포구 신길1동,20221,789738
10355,영등포구 신길1동,20221,683319
10356,영등포구 신길1동,20221,771285
10357,영등포구 신길1동,20222,883436
10358,영등포구 신길1동,20222,1145478
10359,영등포구 신길1동,20222,895787
10360,영등포구 신길1동,20222,906622
10361,영등포구 신길1동,20223,897804
10362,영등포구 신길1동,20223,914320
10363,영등포구 신길1동,20223,942464
10364,영등포구 신길1동,20223,947613
10365,영등포구 신길1동,20224,928487
10366,영등포구 신길1동,20231,884321
10367,영등포구 신길1동,20231,878948
10368,영등포구 신길1동,20231,1050474
10369,영등포구 신길1동,20232,1027442
10370,영등포구 신길1동,20232,1065232
10371,영등포구 신길1동,20232,1027788
10372,영등포구 신길1동,20232,1003672
10373,영등포구 신길1동,20233,995746
10374,영등포구 신길1동,20233,1015277
10375,영등포구 신길1동,20233,1049866
10376,영등포구 신길1동,20233,999001
10377,영등포구 신길1동,20234,995889
10378,영등포구 신길1동,20241,970517
10379,영등포구 신길1동,20241,913834
10380,영등포구 신길1동,20241,1074624
10381,영등포구 신길1동,20242,1066840
10382,영등포구 신길1동,20242,1094043
10383,영등포구 신길1동,20242,1039372
10384,영등포구 신길1동,20242,1043469
10385,영등포구 신길3동,20221,467274
10386,영등포구 신길3동,20221,400106
10387,영등포구 신길3동,20221,441115
10388,영등포구 신길3동,20222,486277
10389,영등포구 신길3동,20222,623813
10390,영등포구 신길3동,20222,500081
10391,영등포구 신길3동,20222,512418
10392,영등포구 신길3동,20223,493163
10393,영등포구 신길3동,20223,506328
10394,영등포구 신길3동,20223,538113
10395,영등포구 신길3동,20223,522757
10396,영등포구 신길3동,20224,508992
10397,영등포구 신길3동,20231,497146
10398,영등포구 신길3동,20231,495327
10399,영등포구 신길3동,20231,538064
10400,영등포구 신길3동,20232,521576
10401,영등포구 신길3동,20232,527708
10402,영등포구 신길3동,20232,512837
10403,영등포구 신길3동,20232,514815
10404,영등포구 신길3동,20233,506636
10405,영등포구 신길3동,20233,519995
10406,영등포구 신길3동,20233,542596
10407,영등포구 신길3동,20233,537089
10408,영등포구 신길3동,20234,525496
10409,영등포구 신길3동,20241,515156
10410,영등포구 신길3동,20241,497369
10411,영등포구 신길3동,20241,597129
10412,영등포구 신길3동,20242,570231
10413,영등포구 신길3동,20242,566163
10414,영등포구 신길3동,20242,563346
10415,영등포구 신길3동,20242,568462
10416,영등포구 신길4동,20221,392809
10417,영등포구 신길4동,20221,339714
10418,영등포구 신길4동,20221,367965
10419,영등포구 신길4동,20222,392867
10420,영등포구 신길4동,20222,517938
10421,영등포구 신길4동,20222,412075
10422,영등포구 신길4동,20222,417226
10423,영등포구 신길4동,20223,413958
10424,영등포구 신길4동,20223,433059
10425,영등포구 신길4동,20223,450979
10426,영등포구 신길4동,20223,420052
10427,영등포구 신길4동,20224,422654
10428,영등포구 신길4동,20231,403476
10429,영등포구 신길4동,20231,385152
10430,영등포구 신길4동,20231,450674
10431,영등포구 신길4동,20232,427596
10432,영등포구 신길4동,20232,446943
10433,영등포구 신길4동,20232,440372
10434,영등포구 신길4동,20232,440502
10435,영등포구 신길4동,20233,441868
10436,영등포구 신길4동,20233,447332
10437,영등포구 신길4동,20233,459743
10438,영등포구 신길4동,20233,439254
10439,영등포구 신길4동,20234,432747
10440,영등포구 신길4동,20241,418043
10441,영등포구 신길4동,20241,394286
10442,영등포구 신길4동,20241,440573
10443,영등포구 신길4동,20242,431719
10444,영등포구 신길4동,20242,452817
10445,영등포구 신길4동,20242,430212
10446,영등포구 신길4동,20242,419205
10447,영등포구 신길5동,20221,152685
10448,영등포구 신길5동,20221,136169
10449,영등포구 신길5동,20221,164779
10450,영등포구 신길5동,20222,229191
10451,영등포구 신길5동,20222,416412
10452,영등포구 신길5동,20222,330435
10453,영등포구 신길5동,20222,341961
10454,영등포구 신길5동,20223,317823
10455,영등포구 신길5동,20223,324056
10456,영등포구 신길5동,20223,327999
10457,영등포구 신길5동,20223,328147
10458,영등포구 신길5동,20224,322474
10459,영등포구 신길5동,20231,302217
