행정동명,연월,유입인구
서울특별시 강남구 압구정동,2022년 02월,"2,560,447"
서울특별시 강남구 압구정동,2022년 03월,"2,941,315"
서울특별시 강남구 압구정동,2022년 04월,"3,362,296"
서울특별시 강남구 압구정동,2022년 05월,"4,361,944"
서울특별시 강남구 압구정동,2022년 06월,"3,532,873"
서울특별시 강남구 압구정동,2022년 07월,"3,676,284"
서울특별시 강남구 압구정동,2022년 08월,"3,485,824"
서울특별시 강남구 압구정동,2022년 09월,"3,378,007"
서울특별시 강남구 압구정동,2022년 10월,"3,573,526"
서울특별시 강남구 압구정동,2022년 11월,"3,495,550"
서울특별시 강남구 압구정동,2022년 12월,"3,664,639"
서울특별시 강남구 압구정동,2023년 01월,"3,281,645"
서울특별시 강남구 압구정동,2023년 02월,"3,307,906"
서울특별시 강남구 압구정동,2023년 03월,"3,715,458"
서울특별시 강남구 압구정동,2023년 04월,"3,588,850"
서울특별시 강남구 압구정동,2023년 05월,"3,658,291"
서울특별시 강남구 압구정동,2023년 06월,"3,678,361"
서울특별시 강남구 압구정동,2023년 07월,"3,687,432"
서울특별시 강남구 압구정동,2023년 08월,"3,515,668"
서울특별시 강남구 압구정동,2023년 09월,"3,382,452"
서울특별시 강남구 압구정동,2023년 10월,"3,503,996"
서울특별시 강남구 압구정동,2023년 11월,"3,438,393"
서울특별시 강남구 압구정동,2023년 12월,"3,624,416"
서울특별시 강남구 압구정동,2024년 01월,"3,390,391"
서울특별시 강남구 압구정동,2024년 02월,"3,115,256"
서울특별시 강남구 압구정동,2024년 03월,"3,623,196"
서울특별시 강남구 압구정동,2024년 04월,"3,520,222"
서울특별시 강남구 압구정동,2024년 05월,"3,616,365"
서울특별시 강남구 압구정동,2024년 06월,"3,480,126"
서울특별시 강남구 압구정동,2024년 07월,"3,575,060"
서울특별시 강남구 역삼1동,2022년 01월,"8,060,136"
서울특별시 강남구 역삼1동,2022년 02월,"6,802,875"
서울특별시 강남구 역삼1동,2022년 03월,"7,670,211"
서울특별시 강남구 역삼1동,2022년 04월,"8,697,197"
서울특별시 강남구 역삼1동,2022년 05월,"11,398,883"
서울특별시 강남구 역삼1동,2022년 06월,"9,254,675"
서울특별시 강남구 역삼1동,2022년 07월,"9,655,844"
서울특별시 강남구 역삼1동,2022년 08월,"9,163,119"
서울특별시 강남구 역삼1동,2022년 09월,"8,865,392"
서울특별시 강남구 역삼1동,2022년 10월,"9,183,623"
서울특별시 강남구 역삼1동,2022년 11월,"9,372,288"
서울특별시 강남구 역삼1동,2022년 12월,"9,308,358"
서울특별시 강남구 역삼1동,2023년 01월,"8,885,774"
서울특별시 강남구 역삼1동,2023년 02월,"9,177,802"
서울특별시 강남구 역삼1동,2023년 03월,"10,070,371"
서울특별시 강남구 역삼1동,2023년 04월,"9,259,680"
서울특별시 강남구 역삼1동,2023년 05월,"9,613,040"
서울특별시 강남구 역삼1동,2023년 06월,"9,598,020"
서울특별시 강남구 역삼1동,2023년 07월,"9,764,458"
서울특별시 강남구 역삼1동,2023년 08월,"9,536,122"
서울특별시 강남구 역삼1동,2023년 09월,"8,852,768"
서울특별시 강남구 역삼1동,2023년 10월,"9,142,368"
서울특별시 강남구 역삼1동,2023년 11월,"9,471,830"
서울특별시 강남구 역삼1동,2023년 12월,"9,214,146"
서울특별시 강남구 역삼1동,2024년 01월,"9,616,357"
서울특별시 강남구 역삼1동,2024년 02월,"8,568,909"
서울특별시 강남구 역삼1동,2024년 03월,"9,517,589"
서울특별시 강남구 역삼1동,2024년 04월,"9,402,698"
서울특별시 강남구 역삼1동,2024년 05월,"9,528,107"
서울특별시 강남구 역삼1동,2024년 06월,"9,147,682"
서울특별시 강남구 역삼1동,2024년 07월,"9,872,966"
서울특별시 강남구 역삼2동,2022년 01월,"2,314,210"
서울특별시 강남구 역삼2동,2022년 02월,"1,964,526"
서울특별시 강남구 역삼2동,2022년 03월,"2,235,784"
서울특별시 강남구 역삼2동,2022년 04월,"2,464,412"
서울특별시 강남구 역삼2동,2022년 05월,"3,164,933"
서울특별시 강남구 역삼2동,2022년 06월,"2,609,054"
서울특별시 강남구 역삼2동,2022년 07월,"2,677,944"
서울특별시 강남구 역삼2동,2022년 08월,"2,591,952"
서울특별시 강남구 역삼2동,2022년 09월,"2,543,978"
서울특별시 강남구 역삼2동,2022년 10월,"2,622,532"
서울특별시 강남구 역삼2동,2022년 11월,"2,695,180"
서울특별시 강남구 역삼2동,2022년 12월,"2,622,911"
서울특별시 강남구 역삼2동,2023년 01월,"2,495,411"
서울특별시 강남구 역삼2동,2023년 02월,"2,491,088"
서울특별시 강남구 역삼2동,2023년 03월,"2,881,230"
서울특별시 강남구 역삼2동,2023년 04월,"2,688,595"
서울특별시 강남구 역삼2동,2023년 05월,"2,707,217"
서울특별시 강남구 역삼2동,2023년 06월,"2,694,477"
서울특별시 강남구 역삼2동,2023년 07월,"2,736,803"
서울특별시 강남구 역삼2동,2023년 08월,"2,689,942"
서울특별시 강남구 역삼2동,2023년 09월,"2,582,721"
서울특별시 강남구 역삼2동,2023년 10월,"2,645,492"
서울특별시 강남구 역삼2동,2023년 11월,"2,648,365"
서울특별시 강남구 역삼2동,2023년 12월,"2,554,759"
서울특별시 강남구 역삼2동,2024년 01월,"2,670,990"
서울특별시 강남구 역삼2동,2024년 02월,"2,334,029"
서울특별시 강남구 역삼2동,2024년 03월,"2,717,339"
서울특별시 강남구 역삼2동,2024년 04월,"2,676,205"
서울특별시 강남구 역삼2동,2024년 05월,"2,703,914"
서울특별시 강남구 역삼2동,2024년 06월,"2,634,589"
서울특별시 강남구 역삼2동,2024년 07월,"2,855,753"
서울특별시 강남구 일원1동,2022년 01월,"533,920"
서울특별시 강남구 일원1동,2022년 02월,"465,012"
서울특별시 강남구 일원1동,2022년 03월,"522,672"
서울특별시 강남구 일원1동,2022년 04월,"588,408"
서울특별시 강남구 일원1동,2022년 05월,"758,226"
서울특별시 강남구 일원1동,2022년 06월,"595,509"
서울특별시 강남구 일원1동,2022년 07월,"594,543"
서울특별시 강남구 일원1동,2022년 08월,"583,696"
서울특별시 강남구 일원1동,2022년 09월,"600,924"
서울특별시 강남구 일원1동,2022년 10월,"626,092"
서울특별시 강남구 일원1동,2022년 11월,"602,643"
서울특별시 강남구 일원1동,2022년 12월,"586,163"
서울특별시 강남구 일원1동,2023년 01월,"559,016"
서울특별시 강남구 일원1동,2023년 02월,"558,674"
서울특별시 강남구 일원1동,2023년 03월,"654,255"
서울특별시 강남구 일원1동,2023년 04월,"636,567"
서울특별시 강남구 일원1동,2023년 05월,"663,207"
서울특별시 강남구 일원1동,2023년 06월,"659,474"
서울특별시 강남구 일원1동,2023년 07월,"655,135"
서울특별시 강남구 일원1동,2023년 08월,"638,719"
서울특별시 강남구 일원1동,2023년 09월,"626,828"
서울특별시 강남구 일원1동,2023년 10월,"646,584"
서울특별시 강남구 일원1동,2023년 11월,"614,662"
서울특별시 강남구 일원1동,2023년 12월,"612,139"
서울특별시 강남구 일원1동,2024년 01월,"601,210"
서울특별시 강남구 일원1동,2024년 02월,"568,460"
서울특별시 강남구 일원1동,2024년 03월,"648,913"
서울특별시 강남구 일원1동,2024년 04월,"672,092"
서울특별시 강남구 일원1동,2024년 05월,"683,427"
서울특별시 강남구 일원1동,2024년 06월,"663,868"
서울특별시 강남구 일원1동,2024년 07월,"669,130"
서울특별시 강남구 일원2동,2022년 01월,"556,582"
서울특별시 강남구 일원2동,2022년 02월,"487,378"
서울특별시 강남구 일원2동,2022년 03월,"557,466"
서울특별시 강남구 일원2동,2022년 04월,"632,735"
서울특별시 강남구 일원2동,2022년 05월,"818,472"
서울특별시 강남구 일원2동,2022년 06월,"655,338"
서울특별시 강남구 일원2동,2022년 07월,"653,894"
서울특별시 강남구 일원2동,2022년 08월,"639,472"
서울특별시 강남구 일원2동,2022년 09월,"656,205"
서울특별시 강남구 일원2동,2022년 10월,"668,410"
서울특별시 강남구 일원2동,2022년 11월,"655,021"
서울특별시 강남구 일원2동,2022년 12월,"620,116"
서울특별시 강남구 일원2동,2023년 01월,"583,416"
서울특별시 강남구 일원2동,2023년 02월,"584,942"
서울특별시 강남구 일원2동,2023년 03월,"699,510"
서울특별시 강남구 일원2동,2023년 04월,"659,669"
서울특별시 강남구 일원2동,2023년 05월,"680,279"
서울특별시 강남구 일원2동,2023년 06월,"663,973"
서울특별시 강남구 일원2동,2023년 07월,"661,411"
서울특별시 강남구 일원2동,2023년 08월,"648,530"
서울특별시 강남구 일원2동,2023년 09월,"647,501"
서울특별시 강남구 일원2동,2023년 10월,"679,143"
서울특별시 강남구 일원2동,2023년 11월,"714,976"
서울특별시 강남구 일원2동,2023년 12월,"680,424"
서울특별시 강남구 일원2동,2024년 01월,"660,565"
서울특별시 강남구 일원2동,2024년 02월,"619,487"
서울특별시 강남구 일원2동,2024년 03월,"742,075"
서울특별시 강남구 일원2동,2024년 04월,"758,994"
서울특별시 강남구 일원2동,2024년 05월,"763,920"
서울특별시 강남구 일원2동,2024년 06월,"750,409"
서울특별시 강남구 일원2동,2024년 07월,"754,464"
서울특별시 강남구 일원본동,2022년 01월,"1,283,014"
서울특별시 강남구 일원본동,2022년 02월,"1,127,492"
서울특별시 강남구 일원본동,2022년 03월,"1,244,620"
서울특별시 강남구 일원본동,2022년 04월,"1,391,632"
서울특별시 강남구 일원본동,2022년 05월,"1,773,331"
서울특별시 강남구 일원본동,2022년 06월,"1,430,717"
서울특별시 강남구 일원본동,2022년 07월,"1,437,611"
서울특별시 강남구 일원본동,2022년 08월,"1,415,391"
서울특별시 강남구 일원본동,2022년 09월,"1,417,411"
서울특별시 강남구 일원본동,2022년 10월,"1,447,456"
서울특별시 강남구 일원본동,2022년 11월,"1,463,499"
서울특별시 강남구 일원본동,2022년 12월,"1,400,374"
서울특별시 강남구 일원본동,2023년 01월,"1,344,791"
서울특별시 강남구 일원본동,2023년 02월,"1,336,362"
서울특별시 강남구 일원본동,2023년 03월,"1,540,446"
서울특별시 강남구 일원본동,2023년 04월,"1,479,813"
서울특별시 강남구 일원본동,2023년 05월,"1,534,327"
서울특별시 강남구 일원본동,2023년 06월,"1,530,978"
서울특별시 강남구 일원본동,2023년 07월,"1,514,467"
서울특별시 강남구 일원본동,2023년 08월,"1,535,319"
서울특별시 강남구 일원본동,2023년 09월,"1,464,406"
서울특별시 강남구 일원본동,2023년 10월,"1,525,723"
서울특별시 강남구 일원본동,2023년 11월,"1,495,047"
서울특별시 강남구 일원본동,2023년 12월,"1,448,188"
서울특별시 강남구 일원본동,2024년 01월,"1,453,380"
서울특별시 강남구 일원본동,2024년 02월,"1,312,403"
서울특별시 강남구 일원본동,2024년 03월,"1,444,539"
서울특별시 강남구 일원본동,2024년 04월,"1,469,247"
서울특별시 강남구 일원본동,2024년 05월,"1,494,121"
서울특별시 강남구 일원본동,2024년 06월,"1,448,393"
서울특별시 강남구 일원본동,2024년 07월,"1,504,792"
서울특별시 강남구 청담동,2022년 01월,"2,537,464"
서울특별시 강남구 청담동,2022년 02월,"2,230,467"
서울특별시 강남구 청담동,2022년 03월,"2,545,385"
서울특별시 강남구 청담동,2022년 04월,"2,901,100"
서울특별시 강남구 청담동,2022년 05월,"3,683,619"
서울특별시 강남구 청담동,2022년 06월,"2,993,923"
서울특별시 강남구 청담동,2022년 07월,"2,997,591"
서울특별시 강남구 청담동,2022년 08월,"2,899,591"
서울특별시 강남구 청담동,2022년 09월,"2,871,421"
서울특별시 강남구 청담동,2022년 10월,"2,966,768"
서울특별시 강남구 청담동,2022년 11월,"2,891,137"
서울특별시 강남구 청담동,2022년 12월,"2,907,548"
서울특별시 강남구 청담동,2023년 01월,"2,573,433"
서울특별시 강남구 청담동,2023년 02월,"2,679,370"
서울특별시 강남구 청담동,2023년 03월,"3,075,294"
서울특별시 강남구 청담동,2023년 04월,"2,944,138"
서울특별시 강남구 청담동,2023년 05월,"3,029,191"
서울특별시 강남구 청담동,2023년 06월,"2,959,711"
서울특별시 강남구 청담동,2023년 07월,"2,898,663"
서울특별시 강남구 청담동,2023년 08월,"2,845,598"
서울특별시 강남구 청담동,2023년 09월,"2,774,863"
서울특별시 강남구 청담동,2023년 10월,"2,849,854"
서울특별시 강남구 청담동,2023년 11월,"2,808,207"
서울특별시 강남구 청담동,2023년 12월,"2,795,831"
서울특별시 강남구 청담동,2024년 01월,"2,671,745"
서울특별시 강남구 청담동,2024년 02월,"2,426,989"
서울특별시 강남구 청담동,2024년 03월,"2,868,292"
서울특별시 강남구 청담동,2024년 04월,"2,949,422"
서울특별시 강남구 청담동,2024년 05월,"3,030,592"
서울특별시 강남구 청담동,2024년 06월,"2,901,779"
서울특별시 강남구 청담동,2024년 07월,"2,964,510"
서울특별시 강동구 강일동,2022년 01월,"2,025,768"
서울특별시 강동구 강일동,2022년 02월,"1,714,331"
서울특별시 강동구 강일동,2022년 03월,"1,909,061"
서울특별시 강동구 강일동,2022년 04월,"2,243,537"
서울특별시 강동구 강일동,2022년 05월,"2,946,343"
서울특별시 강동구 강일동,2022년 06월,"2,356,790"
서울특별시 강동구 강일동,2022년 07월,"2,388,052"
서울특별시 강동구 강일동,2022년 08월,"2,300,327"
서울특별시 강동구 강일동,2022년 09월,"2,339,598"
서울특별시 강동구 강일동,2022년 10월,"2,399,822"
서울특별시 강동구 강일동,2022년 11월,"2,406,980"
서울특별시 강동구 강일동,2022년 12월,"2,321,625"
서울특별시 강동구 강일동,2023년 01월,"2,174,946"
서울특별시 강동구 강일동,2023년 02월,"2,165,820"
서울특별시 강동구 강일동,2023년 03월,"2,633,888"
서울특별시 강동구 강일동,2023년 04월,"2,559,558"
서울특별시 강동구 강일동,2023년 05월,"2,626,622"
서울특별시 강동구 강일동,2023년 06월,"2,586,073"
서울특별시 강동구 강일동,2023년 07월,"2,545,533"
서울특별시 강동구 강일동,2023년 08월,"2,505,059"
서울특별시 강동구 강일동,2023년 09월,"2,479,273"
서울특별시 강동구 강일동,2023년 10월,"2,550,529"
서울특별시 강동구 강일동,2023년 11월,"2,469,154"
서울특별시 강동구 강일동,2023년 12월,"2,454,819"
서울특별시 강동구 강일동,2024년 01월,"2,419,457"
