,dong,quarter,pop_total,pop_male,pop_female
1613,도봉구 쌍문2동,20224,55124,26263,28861
1614,도봉구 쌍문2동,20231,54821,26123,28698
1615,도봉구 쌍문2동,20232,54573,26006,28567
1616,도봉구 쌍문2동,20233,54135,25763,28372
1617,도봉구 쌍문2동,20234,53764,25596,28168
1618,도봉구 쌍문2동,20241,53510,25481,28029
1619,도봉구 쌍문2동,20242,53389,25417,27972
1620,도봉구 쌍문3동,20221,50031,24198,25833
1621,도봉구 쌍문3동,20222,50591,24356,26235
1622,도봉구 쌍문3동,20223,50705,24430,26275
1623,도봉구 쌍문3동,20224,50446,24277,26169
1624,도봉구 쌍문3동,20231,50257,24165,26092
1625,도봉구 쌍문3동,20232,49966,24018,25948
1626,도봉구 쌍문3동,20233,49582,23798,25784
1627,도봉구 쌍문3동,20234,49427,23685,25742
1628,도봉구 쌍문3동,20241,49211,23580,25631
1629,도봉구 쌍문3동,20242,49090,23477,25613
1630,도봉구 쌍문4동,20221,55696,26292,29404
1631,도봉구 쌍문4동,20222,55337,26095,29242
1632,도봉구 쌍문4동,20223,55183,26016,29167
1633,도봉구 쌍문4동,20224,54947,25926,29021
1634,도봉구 쌍문4동,20231,54881,25938,28943
1635,도봉구 쌍문4동,20232,54685,25798,28887
1636,도봉구 쌍문4동,20233,54515,25711,28804
1637,도봉구 쌍문4동,20234,54252,25635,28617
1638,도봉구 쌍문4동,20241,54062,25532,28530
1639,도봉구 쌍문4동,20242,53910,25408,28502
1640,도봉구 창1동,20221,73893,35087,38806
1641,도봉구 창1동,20222,73496,34977,38519
1642,도봉구 창1동,20223,73214,34853,38361
1643,도봉구 창1동,20224,73133,34824,38309
1644,도봉구 창1동,20231,72916,34728,38188
1645,도봉구 창1동,20232,72661,34637,38024
1646,도봉구 창1동,20233,72417,34555,37862
1647,도봉구 창1동,20234,72173,34416,37757
1648,도봉구 창1동,20241,71970,34300,37670
1649,도봉구 창1동,20242,71845,34246,37599
1650,도봉구 창2동,20221,87104,42403,44701
1651,도봉구 창2동,20222,86663,42131,44532
1652,도봉구 창2동,20223,86391,41937,44454
1653,도봉구 창2동,20224,86056,41777,44279
1654,도봉구 창2동,20231,85734,41645,44089
1655,도봉구 창2동,20232,85353,41472,43881
1656,도봉구 창2동,20233,84970,41249,43721
1657,도봉구 창2동,20234,84600,41033,43567
1658,도봉구 창2동,20241,84351,40851,43500
1659,도봉구 창2동,20242,83823,40583,43240
1660,도봉구 창3동,20221,41432,20737,20695
1661,도봉구 창3동,20222,41236,20615,20621
1662,도봉구 창3동,20223,40961,20454,20507
1663,도봉구 창3동,20224,40734,20303,20431
1664,도봉구 창3동,20231,40396,20115,20281
1665,도봉구 창3동,20232,40143,19990,20153
1666,도봉구 창3동,20233,39962,19891,20071
1667,도봉구 창3동,20234,39626,19721,19905
1668,도봉구 창3동,20241,39446,19654,19792
1669,도봉구 창3동,20242,39232,19548,19684
1670,도봉구 창4동,20221,79343,38152,41191
1671,도봉구 창4동,20222,78929,37944,40985
1672,도봉구 창4동,20223,78634,37806,40828
1673,도봉구 창4동,20224,78082,37480,40602
1674,도봉구 창4동,20231,77807,37306,40501
1675,도봉구 창4동,20232,77747,37277,40470
1676,도봉구 창4동,20233,77938,37311,40627
1677,도봉구 창4동,20234,78406,37525,40881
1678,도봉구 창4동,20241,79096,37755,41341
1679,도봉구 창4동,20242,79237,37760,41477
1680,도봉구 창5동,20221,73570,35115,38455
1681,도봉구 창5동,20222,73167,34987,38180
1682,도봉구 창5동,20223,72986,34909,38077
1683,도봉구 창5동,20224,72781,34861,37920
1684,도봉구 창5동,20231,72553,34727,37826
1685,도봉구 창5동,20232,72148,34498,37650
1686,도봉구 창5동,20233,71815,34308,37507
1687,도봉구 창5동,20234,71710,34222,37488
1688,도봉구 창5동,20241,71588,34102,37486
1689,도봉구 창5동,20242,71476,34046,37430
1690,동대문구 답십리1동,20221,86944,41910,45034
1691,동대문구 답십리1동,20222,86690,41721,44969
1692,동대문구 답십리1동,20223,86120,41442,44678
1693,동대문구 답십리1동,20224,84736,40805,43931
1694,동대문구 답십리1동,20231,84339,40618,43721
1695,동대문구 답십리1동,20232,84137,40525,43612
1696,동대문구 답십리1동,20233,83946,40377,43569
1697,동대문구 답십리1동,20234,83631,40201,43430
1698,동대문구 답십리1동,20241,83441,39993,43448
1699,동대문구 답십리1동,20242,83324,39872,43452
1700,동대문구 답십리2동,20221,84527,41122,43405
1701,동대문구 답십리2동,20222,84061,40792,43269
1702,동대문구 답십리2동,20223,83876,40647,43229
1703,동대문구 답십리2동,20224,83484,40411,43073
1704,동대문구 답십리2동,20231,83209,40226,42983
1705,동대문구 답십리2동,20232,83040,40156,42884
1706,동대문구 답십리2동,20233,82712,39979,42733
1707,동대문구 답십리2동,20234,82539,39823,42716
1708,동대문구 답십리2동,20241,82263,39591,42672
1709,동대문구 답십리2동,20242,82036,39421,42615
1710,동대문구 용신동,20221,96978,48591,48387
1711,동대문구 용신동,20222,97944,48915,49029
1712,동대문구 용신동,20223,99204,49523,49681
1713,동대문구 용신동,20224,103546,51583,51963
1714,동대문구 용신동,20231,104764,52073,52691
1715,동대문구 용신동,20232,107326,53128,54198
1716,동대문구 용신동,20233,113861,56338,57523
1717,동대문구 용신동,20234,115258,56940,58318
1718,동대문구 용신동,20241,115566,57073,58493
1719,동대문구 용신동,20242,115903,57171,58732
1720,동대문구 이문1동,20221,54221,27052,27169
1721,동대문구 이문1동,20222,54468,27112,27356
1722,동대문구 이문1동,20223,54603,27171,27432
1723,동대문구 이문1동,20224,54327,26922,27405
1724,동대문구 이문1동,20231,53936,26757,27179
1725,동대문구 이문1동,20232,53763,26629,27134
1726,동대문구 이문1동,20233,53602,26509,27093
1727,동대문구 이문1동,20234,53418,26375,27043
1728,동대문구 이문1동,20241,53428,26346,27082
1729,동대문구 이문1동,20242,53340,26238,27102
1730,동대문구 이문2동,20221,59888,28906,30982
1731,동대문구 이문2동,20222,59535,28735,30800
1732,동대문구 이문2동,20223,59314,28603,30711
1733,동대문구 이문2동,20224,59035,28454,30581
1734,동대문구 이문2동,20231,58854,28347,30507
1735,동대문구 이문2동,20232,58634,28156,30478
1736,동대문구 이문2동,20233,58503,28082,30421
1737,동대문구 이문2동,20234,58301,28019,30282
1738,동대문구 이문2동,20241,58001,27893,30108
1739,동대문구 이문2동,20242,57658,27707,29951
1740,동대문구 장안1동,20221,114575,56688,57887
1741,동대문구 장안1동,20222,114441,56607,57834
1742,동대문구 장안1동,20223,114262,56519,57743
1743,동대문구 장안1동,20224,114206,56475,57731
1744,동대문구 장안1동,20231,114029,56324,57705
1745,동대문구 장안1동,20232,113470,56032,57438
1746,동대문구 장안1동,20233,112790,55661,57129
1747,동대문구 장안1동,20234,112334,55445,56889
1748,동대문구 장안1동,20241,112273,55432,56841
1749,동대문구 장안1동,20242,112228,55316,56912
1750,동대문구 장안2동,20221,97430,48583,48847
1751,동대문구 장안2동,20222,97254,48378,48876
1752,동대문구 장안2동,20223,97366,48328,49038
1753,동대문구 장안2동,20224,97173,48244,48929
1754,동대문구 장안2동,20231,97089,48203,48886
1755,동대문구 장안2동,20232,97401,48267,49134
1756,동대문구 장안2동,20233,97632,48353,49279
1757,동대문구 장안2동,20234,97944,48524,49420
1758,동대문구 장안2동,20241,98024,48514,49510
1759,동대문구 장안2동,20242,97870,48327,49543
1760,동대문구 전농1동,20221,87312,43759,43553
1761,동대문구 전농1동,20222,86897,43542,43355
1762,동대문구 전농1동,20223,86471,43222,43249
1763,동대문구 전농1동,20224,86064,42943,43121
1764,동대문구 전농1동,20231,86154,42884,43270
1765,동대문구 전농1동,20232,86047,42779,43268
1766,동대문구 전농1동,20233,89542,44563,44979
1767,동대문구 전농1동,20234,95960,47718,48242
1768,동대문구 전농1동,20241,97840,48684,49156
1769,동대문구 전농1동,20242,98841,49188,49653
1770,동대문구 전농2동,20221,55411,26645,28766
1771,동대문구 전농2동,20222,55156,26490,28666
1772,동대문구 전농2동,20223,54967,26341,28626
1773,동대문구 전농2동,20224,54705,26206,28499
1774,동대문구 전농2동,20231,54378,26058,28320
1775,동대문구 전농2동,20232,54354,26027,28327
1776,동대문구 전농2동,20233,54260,25917,28343
1777,동대문구 전농2동,20234,53936,25700,28236
1778,동대문구 전농2동,20241,53572,25480,28092
1779,동대문구 전농2동,20242,53463,25389,28074
1780,동대문구 제기동,20221,73828,37864,35964
1781,동대문구 제기동,20222,73631,37735,35896
1782,동대문구 제기동,20223,73299,37491,35808
1783,동대문구 제기동,20224,72745,37186,35559
1784,동대문구 제기동,20231,72436,37079,35357
1785,동대문구 제기동,20232,72190,36944,35246
1786,동대문구 제기동,20233,70802,36201,34601
1787,동대문구 제기동,20234,69349,35556,33793
1788,동대문구 제기동,20241,68887,35330,33557
1789,동대문구 제기동,20242,68824,35266,33558
1790,동대문구 청량리동,20221,56321,28010,28311
1791,동대문구 청량리동,20222,56100,27980,28120
1792,동대문구 청량리동,20223,55961,27904,28057
1793,동대문구 청량리동,20224,55852,27858,27994
1794,동대문구 청량리동,20231,55866,27842,28024
1795,동대문구 청량리동,20232,56476,27994,28482
1796,동대문구 청량리동,20233,56583,27969,28614
1797,동대문구 청량리동,20234,56267,27767,28500
1798,동대문구 청량리동,20241,56079,27608,28471
1799,동대문구 청량리동,20242,56057,27582,28475
1800,동대문구 회기동,20221,31545,15107,16438
1801,동대문구 회기동,20222,31797,15261,16536
1802,동대문구 회기동,20223,31918,15332,16586
1803,동대문구 회기동,20224,31759,15246,16513
1804,동대문구 회기동,20231,31586,15137,16449
1805,동대문구 회기동,20232,31485,14962,16523
1806,동대문구 회기동,20233,31303,14821,16482
1807,동대문구 회기동,20234,31283,14766,16517
1808,동대문구 회기동,20241,31146,14729,16417
1809,동대문구 회기동,20242,31216,14768,16448
1810,동대문구 휘경1동,20221,41972,19941,22031
1811,동대문구 휘경1동,20222,42044,19915,22129
1812,동대문구 휘경1동,20223,42154,19964,22190
1813,동대문구 휘경1동,20224,41869,19790,22079
1814,동대문구 휘경1동,20231,41954,19752,22202
1815,동대문구 휘경1동,20232,41809,19707,22102
1816,동대문구 휘경1동,20233,41600,19635,21965
1817,동대문구 휘경1동,20234,41195,19424,21771
1818,동대문구 휘경1동,20241,41246,19379,21867
1819,동대문구 휘경1동,20242,41299,19353,21946
1820,동대문구 휘경2동,20221,72330,36154,36176
1821,동대문구 휘경2동,20222,72325,36166,36159
1822,동대문구 휘경2동,20223,72022,35970,36052
1823,동대문구 휘경2동,20224,71657,35815,35842
1824,동대문구 휘경2동,20231,72688,36252,36436
1825,동대문구 휘경2동,20232,73355,36538,36817
1826,동대문구 휘경2동,20233,73092,36444,36648
1827,동대문구 휘경2동,20234,72765,36213,36552
1828,동대문구 휘경2동,20241,72824,36214,36610
1829,동대문구 휘경2동,20242,72947,36390,36557
1830,동작구 노량진1동,20221,95630,48030,47600
1831,동작구 노량진1동,20222,95753,48168,47585
1832,동작구 노량진1동,20223,95599,48153,47446
1833,동작구 노량진1동,20224,95070,47942,47128
1834,동작구 노량진1동,20231,95232,48127,47105
1835,동작구 노량진1동,20232,95796,48507,47289
1836,동작구 노량진1동,20233,96194,48807,47387
1837,동작구 노량진1동,20234,96072,48811,47261
1838,동작구 노량진1동,20241,96071,48807,47264
1839,동작구 노량진1동,20242,97647,49601,48046
1840,동작구 노량진2동,20221,32217,16646,15571
1841,동작구 노량진2동,20222,31946,16492,15454
1842,동작구 노량진2동,20223,31797,16457,15340
1843,동작구 노량진2동,20224,31592,16370,15222
1844,동작구 노량진2동,20231,31538,16417,15121
1845,동작구 노량진2동,20232,31500,16471,15029
1846,동작구 노량진2동,20233,31158,16309,14849
1847,동작구 노량진2동,20234,30747,16041,14706
1848,동작구 노량진2동,20241,29625,15531,14094
1849,동작구 노량진2동,20242,27208,14366,12842
1850,동작구 대방동,20221,113594,53843,59751
1851,동작구 대방동,20222,113232,53658,59574
1852,동작구 대방동,20223,112715,53413,59302
1853,동작구 대방동,20224,110953,52488,58465
1854,동작구 대방동,20231,108759,51385,57374
1855,동작구 대방동,20232,107525,50730,56795
1856,동작구 대방동,20233,107294,50568,56726
1857,동작구 대방동,20234,106980,50396,56584
1858,동작구 대방동,20241,107106,50434,56672
1859,동작구 대방동,20242,106872,50344,56528
1860,동작구 사당1동,20221,68408,32661,35747
1861,동작구 사당1동,20222,68349,32656,35693
1862,동작구 사당1동,20223,68196,32610,35586
1863,동작구 사당1동,20224,67746,32501,35245
1864,동작구 사당1동,20231,67710,32535,35175
1865,동작구 사당1동,20232,67569,32500,35069
1866,동작구 사당1동,20233,67562,32501,35061
1867,동작구 사당1동,20234,67572,32554,35018
1868,동작구 사당1동,20241,67575,32526,35049
1869,동작구 사당1동,20242,67498,32506,34992
1870,동작구 사당2동,20221,83777,40192,43585
1871,동작구 사당2동,20222,85271,40868,44403
1872,동작구 사당2동,20223,85517,40998,44519
1873,동작구 사당2동,20224,85337,40878,44459
1874,동작구 사당2동,20231,85152,40754,44398
1875,동작구 사당2동,20232,84979,40703,44276
1876,동작구 사당2동,20233,84732,40577,44155
1877,동작구 사당2동,20234,84472,40505,43967
1878,동작구 사당2동,20241,84278,40398,43880
1879,동작구 사당2동,20242,84318,40376,43942
1880,동작구 사당3동,20221,73006,35435,37571
1881,동작구 사당3동,20222,72778,35294,37484
1882,동작구 사당3동,20223,72354,35082,37272
1883,동작구 사당3동,20224,72050,34917,37133
1884,동작구 사당3동,20231,71808,34688,37120
1885,동작구 사당3동,20232,71805,34701,37104
1886,동작구 사당3동,20233,71610,34589,37021
1887,동작구 사당3동,20234,71147,34370,36777
1888,동작구 사당3동,20241,71004,34285,36719
1889,동작구 사당3동,20242,70919,34248,36671
1890,동작구 사당4동,20221,42462,20278,22184
1891,동작구 사당4동,20222,42460,20246,22214
1892,동작구 사당4동,20223,42327,20165,22162
1893,동작구 사당4동,20224,42106,20092,22014
1894,동작구 사당4동,20231,41935,20006,21929
1895,동작구 사당4동,20232,41691,19887,21804
1896,동작구 사당4동,20233,41671,19938,21733
1897,동작구 사당4동,20234,41509,19887,21622
1898,동작구 사당4동,20241,41387,19812,21575
1899,동작구 사당4동,20242,41322,19741,21581
1900,동작구 사당5동,20221,43362,20815,22547
1901,동작구 사당5동,20222,43163,20683,22480
1902,동작구 사당5동,20223,43045,20604,22441
1903,동작구 사당5동,20224,43010,20616,22394
1904,동작구 사당5동,20231,42913,20539,22374
1905,동작구 사당5동,20232,42778,20428,22350
1906,동작구 사당5동,20233,42627,20323,22304
1907,동작구 사당5동,20234,42438,20242,22196
1908,동작구 사당5동,20241,42392,20223,22169
1909,동작구 사당5동,20242,42290,20223,22067
1910,동작구 상도1동,20221,132649,64349,68300
1911,동작구 상도1동,20222,133200,64644,68556
1912,동작구 상도1동,20223,133186,64633,68553
1913,동작구 상도1동,20224,132810,64490,68320
1914,동작구 상도1동,20231,133004,64635,68369
